title,url,ingredients,steps,uuid
Receta Filete en Salsa a las 3 Pimientas,https://www.gourmet.cl/recetas/filete-en-salsa-a-las-3-pimientas-con-gratin-de-papas/,1kg de filete de vacuno Pimienta Negra Molida Gourmet a gusto Sal a gusto 2 cdas de Mix de Pimientas Gourmet 2 cdas de coñac 1/2lt de crema de leche 1kg de papas (12 unidades aprox.) 1lt de crema de leche 2 dientes de ajo 2 ramitas de tomillo fresco,"Preparar el filete: Cortar el filete en medallones de 3 cm de grosor. Condimentarlos con sal y Pimienta Negra Molida Gourmet por ambos lados. Calentar un sartén a fuego medio y sellar los medallones por ambos lados. Si es necesario, terminar la cocción de los filetes en el horno a 180ºC. Preparar la salsa a las tres pimientas: En una cacerola calentar el Mix de Pimientas Gourmet. Tostarlas bien y apagar con el coñac. (En este proceso tener cuidado con las llamas que se encienden al momento de verter el coñac). Dejar evaporar el alcohol y agregar la crema. Reducir la crema hasta obtener consistencia de salsa. Preparar el gratín: pelar las papas y cortarlas en láminas muy delgadas. Calentar en una olla la crema con los dientes de ajo y las ramitas de tomillo. Dejar reducir a dos tercios. Filtrar la crema y verterla en una fuente. Agregar las láminas de papas. Forrar una budinera con papel mantequilla. Una por una poner las láminas de papas en forma de tejas. Agregar un poco de la crema encima de la última capa de papas. Hornear el gratín de papas en un horno a 170ºC durante 30-40 min. Dejar enfriar con algo de peso encima para que el gratín quede compacto. Una vez frío cortar en la forma deseada. Calentar en un horno antes de servir.",d589e99d-ea83-11ed-a224-a96d6180cd25
Receta de Paella de Mariscos,https://www.gourmet.cl/recetas/paella-de-mariscos/, 1 kg de espinas y/o cabeza de pescado 1 cebolla cortada en cuartos ½ zanahoria cortada en cuartos 1 ramita de hojas de apio ½ limón ½ tomate cortado en cuartos 3 dientes de ajo machacados 8 granos de Pimienta Negra Entera Gourmet Aceite de oliva 3 lt de agua fría ½ cebolla ½ pimentón verde ½ pimentón rojo 4 dientes de ajo 100ml de aceite de oliva 6 calamares 200gr de camarones chicos 350gr de arroz grano corto 1 cdta de Pimentón Paprika Gourmet 1 cdta de Azafrán en Hebras Gourmet 2 tomates picados 4 camarones 36/40 crudos y enteros 16 choritos limpios con concha 12 almejas limpias con concha,"Limpiar y cortar el pescado. Colocar los trozos en una fuente y refrigerar. Preparar el sofrito: Cortar la cebolla y pimentones en cuadraditos chicos y poner con los ajos y aceite de oliva en un bowl. Reservar. Preparar el fondo de pescado: dorar las verduras para el fondo de pescado en una olla con un poco de aceite junto al resto de los ingredientes para el fondo, cuidando que no se quemen. Agregar el agua fría y las espinas o cabeza de pescado. Cuando hierva bajar el fuego y cocinar sin que hierva durante 35 minutos. Colar y desechar los sólidos, reservar el caldo caliente. Preparar la paella: poner el sofrito en la paella, salar y cocinar a fuego medio. Limpiar y cortar los calamares en aros y agregarlos junto a los camarones chicos a la paella, sofreír unos minutos y agregar el arroz. Sofreír unos minutos más. Agregar el Pimentón Paprika Gourmet y el Azafrán en Hebras Gourmet, revolver bien, agregar el tomate y sofreír unos minutos más. Agregar 650ml de caldo de pescado caliente, sazonar con sal a gusto y dejar unos minutos a fuego alto. 3-4 minutos después agregar una taza más de caldo y bajar el fuego. La cocción de la paella no debe tomar más de 18-20 minutos desde que se agrega el caldo. Basándose en esto, cuando falten 5 minutos, agregar el resto de los mariscos y caldo hasta completar 3 veces de caldo por 1 de arroz (1,5 lts de caldo en total aprox).",d589e99e-ea83-11ed-8576-a96d6180cd25
Receta Caldillo de Congrio,https://www.gourmet.cl/recetas/caldillo-de-congrio-al-azafran/,"1 unidad de congrio colorado (1,5kg aprox) Aceite 3 cebollas en corte pluma 1 pimentón rojo cortado en tiras largas 1 zanahoria cortada en tiras largas 2 dientes de ajo picados finos 100ml de vino blanco seco 1 cda de Azafrán en Hebras Gourmet 200ml de salsa de tomate 500gr de choritos frescos 500gr de almejas frescas Pimienta Negra Molida Gourmet a gusto Sal a gusto 1 atado de cilantro fresco picado 1kg de cabezas y espinas del congrio 4lt de agua 1 cebolla cortada en trozos 2 ramas de apio cortado en trozo 1 puerro cortado en trozo (solo la parte blanca) 2 hojas de Laurel Gourmet 1 cda de Pimienta Negra Molida Gruesa Gourmet 8 ramas de perejil","Limpiar y cortar el congrio. Colocar los trozos en una fuente y refrigerar. Preparar el caldo: En una olla grande colocar las espinas y cabeza del congrio junto con el agua para el caldo. Calentar a fuego alto. Agregar la cebolla, apio, puerro, Laurel Gourmet, Pimienta Negra Molida Gourmet y el perejil y cocinar. Cuando hierva dejar cocinar por 30-45 minutos más. Ir sacando la espuma del caldo a medida que vaya apareciendo. Filtrar el caldo y reservar. En una olla calentar aceite a fuego medio y sudar juntos las cebollas, pimentón, zanahoria y ajo. Una vez que la cebolla esté transparente agregar el vino blanco y el Azafrán en Hebras Gourmet. Una vez que el vino se haya evaporado casi por completo, agregar 2lts del fondo de pescado hecho anteriormente y la salsa tomate; llevar a ebullición. Reducir el calor y cocinar a fuego medio por 15 minutos. Lavar los choritos y las almejas y agregarlos. Cocinar hasta que éstos se abran. Luego, reducir el fuego y agregar el pescado trozado. Dejar que el pescado se cocine en el caldo sin que hierva a fuego bajo. Condimentar con Pimienta Negra Molida Gourmet y sal a gusto. Servir de inmediato, poniendo en un plato una porción de sopa, verduras, pescado, choritos y almejas. Espolvorear cilantro fresco picado.",d589e99f-ea83-11ed-8b56-a96d6180cd25
Receta Fetuccini con Salsa de Azafrán y Ostiones,https://www.gourmet.cl/recetas/fetuccini-con-salsa-de-azafran-y-ostiones/,"500gr de pasta a elección 300gr de ostiones sin concha 2 cdas de aceite de oliva 1 cebolla cortada en cuadraditos 1 diente de ajo picado fino 10 hebras de Azafrán Gourmet 1/2 taza de vino blanco 750ml de crema Pimienta Negra Molida Gourmet a gusto Sal a gusto 1 atado de perejil, picado fino 100gr de queso parmesano rallado","En una olla calentar el aceite de oliva a fuego medio y sudar la cebolla junto con el ajo. Revolver constantemente hasta que la cebolla esté transparente. Agregar el Azafrán Gourmet y enseguida el vino blanco, revolver bien y esperar que el vino se reduzca hasta la mitad. Condimentar a gusto con Pimienta Negra Molida Gourmet y sal. Luego, agregar la crema. Dejar hervir a fuego bajo hasta que la salsa espese un poco. Mientras, en un sartén, saltear los ostiones en un poco de aceite y condimentar con Pimienta Negra Molida Gourmet y sal a gusto. Reservar. Cocinar la pasta al dente. Agregar los ostiones a la salsa y enseguida mezclar con la pasta. Servir cada plato con un poco queso rallado y perejil fresco picado.",d589e9a0-ea83-11ed-aadd-a96d6180cd25
Ensalada de Cous-Cous al Azafrán,https://www.gourmet.cl/recetas/ensalada-de-cous-cous-al-azafran/,1/2lt de agua 1 cdta de Azafrán en Hebras Gourmet 250gr de cous-cous 1 pepino 2 tomates medianos ½ atado de perejil fresco ½ atado de cilantro fresco 200gr de camarones 36-40 2 paltas 30ml de jugo de limón 50ml de aceite de oliva Pimienta Negra Molida Gourmet Sal,"Calentar el agua en una olla con un poco de sal y el Azafrán en Hebras Gourmet. Dejar hervir durante 10 minutos y sacar del fuego. En una fuente colocar el cous-cous y agregar el caldo de azafrán. Tapar con film plástico durante 10 minutos. Luego, remover con un tenedor para que el cous cous quede bien graneado. Pelar el pepino y picarlo en cuadraditos. Picar los tomates sin cascara ni semillas en cuadraditos. Picar las hierbas finamente. Reservar. Pelar los camarones, sacando la tripa y la cola y cocinar levemente en agua con sal hasta que se pongan rosados. Enfriar en un bol con agua y hielo para detener la cocción. Secar los camarones. Cortar las paltas en cuadraditos y mezclar con el cous cous. Luego, agregar todas las verduras, hierbas, jugo de limón, aceite de oliva, camarones, sal y mezclar bien. Mantener refrigerado durante una hora. Antes de servir agregar sal y Pimienta Negra Molida Gourmet a gusto.",d589e9a1-ea83-11ed-b58c-a96d6180cd25
Receta de Papas Salteadas con Romero y Ajo,https://www.gourmet.cl/recetas/papas-salteadas-con-ajo-y-romero/,1 kg de papas soufflé 2 dientes de ajo 2 hojas de Laurel Gourmet 6 cdas de aceite de oliva 1 cebolla en corte pluma 1 cdta de Romero Gourmet 1 cdta Sal de Mar Gourmet 1 cdta Mix de pimientas Gourmet,"En una olla con abundante agua agregar 1 diente de ajo, Laurel Gourmet y sal. Lavar las papas con cáscara, echarlas al agua y poner a cocer a partir de agua fría. Cocinar las papas durante 10-15 minutos o hasta que estén cocidas, pero aún firmes. El tiempo de cocción depende del tamaño de las papas. Una vez cocidas retirarlas del agua y dejarlas enfriar. Cortar las papas en mitades o cuartos, dependiendo del tamaño de la papa. Picar el segundo diente de ajo lo más fino posible. Calentar un sartén a fuego alto con el aceite de oliva y dorar las papas por todos los lados. Una vez doradas agregar la cebolla, ajo y el Romero Gourmet. Una vez que la cebolla esté blanda condimentar con la sal de mar Gourmet y mix de pimientas Gourmet. Servir las papas como acompañamiento de carne, pollo o pescado.",d589e9a2-ea83-11ed-81fc-a96d6180cd25
Receta Chuletas de Cerdo Ahumadas con Puré al Merquén,https://www.gourmet.cl/recetas/chuletas-de-cerdo-ahumadas-con-pure-al-merquen/,4 chuletas de cerdo 2 cdas de Condimento para Parilla Gourmet 1 diente de ajo picado fino 2 cdas de aceite maravilla 1 cda de mostaza 1 limón (su jugo) Pimienta Negra Molida Gourmet a gusto Sal a gusto,"En un bowl juntar el Condimento para Parilla Gourmet, el ajo, aceite, mostaza y jugo de limón. Mezclar bien. Frotar las chuletas con esta mezcla por todos lados y dejar marinar durante 1 hora. Cocinar las chuletas sobre una parilla o sartén por ambos lados. Una vez listas condimentar con Pimienta Negra Molida Gourmet y sal a gusto. Acompañar con puré con Merquén Gourmet.",d589e9a3-ea83-11ed-9a18-a96d6180cd25
Receta Filete Grillado con Papas Asadas,https://www.gourmet.cl/recetas/filete-grillado-con-papas-asadas/,1kg de filete de vacuno 4 papas grandes con piel 250gr de crema ácida 1 diente de ajo picado 1 atado de ciboulette fresco 2 cdas de Condimento para Carne Gourmet Pimienta Negra Molida Gourmet a gusto Sal de Mar Gourmet a gusto,"Lavar las papas con piel y secar bien. Cocinarlas en el horno a 160ºC durante 45 min. o hasta que estén blandas. En un bowl, mezclar la crema ácida con el ajo, ciboulette picado, Pimienta Negra Molida Gourmet y sal. Reservar. Condimentar el filete por todos lados con el Condimento para Parilla Gourmet y sal a gusto. Sellar el filete sobre una parilla bien caliente. Luego dar el punto de cocción deseado en la parilla con calor reducido. Hacer un corte en forma de cruz en la parte superior de la papa y apretar la papa de manera que ésta se abra. Poner una cucharada de la mezcla de crema ácida en el interior de la papa. Una vez que la carne esté lista, cortar en trozos y servir junto a las papas.",d589e9a4-ea83-11ed-b17a-a96d6180cd25
Receta Pollo Grillado con Verduras Asadas,https://www.gourmet.cl/recetas/pollo-grillado-con-verduras-asadas/,4 pechugas de pollo deshuesadas 1 cda de Condimento para Parrilla Gourmet 2 dientes de ajo picados finos ½ taza de aceite de oliva 1 berenjena 1 zapallo italiano 1 pimentón rojo 1 pimentón amarillo 2 cebollas moradas ½ cda de Tomillo Gourmet 4 cdas de aceto balsámico Pimienta Negra Molida Gourmet a gusto Sal a gusto,"Condimentar las supremas de pollo con el Condimento para Parrilla Gourmet por ambos lados. Poner las supremas en una fuente y agregar 2 cucharadas de aceite de oliva, y 1 diente de ajo picado. Mezclar bien con el pollo. Reservar. Cortar la berenjena y el zapallo italiano en rodajas de aprox. 1cm de grosor. Cortar los pimentones a lo largo en cuatro y eliminar las semillas y la parte blanca del interior. Cortar las cebollas moradas en 8 trozos cada una. Juntar todas las verduras picadas en una fuente. Agregar a las verduras el resto del aceite de oliva, el Tomillo Gourmet y el otro diente de ajo. Mezclar bien, cubrir con film plástico y dejar reposar 30 minutos. Poner las verduras marinadas sobre una bandeja o lata del horno. Salpimentar las verduras y hornear durante 15 minutos a 180ºC o hasta que las verduras estén blandas. Mientras, calentar un sartén con un poco aceite de oliva y dorar las supremas de pollo por todos lados. Terminar la cocción en el horno a 180ºC durante 10 minutos. Al momento de servir las verduras, rociar sobre éstas el aceto balsámico. Acompañar con el pollo grillado.",d589e9a5-ea83-11ed-9b9c-a96d6180cd25
Receta Lomo Saltado Peruano Picante,https://www.gourmet.cl/recetas/lomo-saltado-picante/,800gr de lomo vetado 3 cebollas moradas 3 tomates 2 ají amarillo 2 ramas de perejil fresco picado 1 cdta de Salsa de Ajo Gourmet 100ml de vinagre de vino tinto 2 cdas de Salsa de Soya Gourmet Pimienta Negra Gruesa Molida Gourmet a gusto Sal de Mar Gourmet a gusto,"Cortar el lomo en trozos rectangulares y medianos (aprox. 4cm de largo x 1cm de ancho x 1cm de alto). Salpimentar a gusto. Luego cortar la cebolla morada y los tomates en 8 partes. Sacar las semillas de los tomates. Cortar el ají amarillo en tiras delgadas. Dependiendo de la intensidad de picante usar la cantidad de ají deseada. Picar las hojas de perejil finamente. En un sartén a fuego alto agregar 2 cucharadas de aceite, esperar a que se caliente bien y condimentar con salsa de ajo Gourmet. Luego agregar la carne en trozos, revolviendo constantemente. Cuando la carne comience a tomar color, agregar la cebolla, dejar cocer por unos minutos hasta que alcance su punto, crocante al morderla. Posteriormente, agregar el ají amarillo. Al final de la cocción de la carne agregar el tomate. Cocinar por unos 2 minutos más y agregar el vinagre de vino tinto y luego la Salsa de Soya Gourmet. Terminar de salpimentar a gusto. Espolvorear el perejil picado sobre la carne. Servir acompañado con arroz o papas fritas.",d589e9a6-ea83-11ed-8d34-a96d6180cd25
Receta Grisines Picantes,https://www.gourmet.cl/recetas/grissines-picantes/,250gr de harina sin polvos de hornear 1 cdta de sal 1/2 cda de levadura fresca 1 cda de aceite de oliva 1 cda de Pimienta Cayena Gourmet 140ml de agua tibia,"Precalentar el horno a una temperatura de 200ºC. En una superficie lisa colocar la harina cernida y hacer una corona. Espolvorear la sal por los bordes junto con la Pimienta Cayena Gourmet. Dejar reposar entre 5-10 minutos. Agregar la levadura fresca en forma directa al centro de la corona, agregar el aceite y de a poco el agua. Comenzar a formar la masa con las manos del centro hacia afuera. Amasar unos 10 minutos o hasta que la masa esté elástica. Agregar más agua si es necesario. Formar pequeñas pelotitas de masa. Estirar las pelotitas de masa del centro hacia fuera, como un baguette muy fino hasta que sean de aproximadamente 20 cm de largo y 1/2cm de diámetro. Cocinar los grissinis sobre una lata de horno con papel mantequilla entre 5 y 10 minutos o hasta que estén dorados.",d589e9a7-ea83-11ed-90c4-a96d6180cd25
Receta Costilla de Cerdo a la Olla Picante,https://www.gourmet.cl/recetas/costillar-de-cerdo-picante/,2kg de costillas de cerdo 1 cebolla cortada en cuartos 2 hojas de Laurel Gourmet 2 varas de apio cortado en trozos 1 zanahoria cortada en rodajas 2 dientes de ajo 100cc de aceite maravilla 50cc de vinagre de vino tino 1 cdta de Orégano Entero Gourmet 2 cdas de Pimienta Cayena Gourmet Pimienta Negra Molida Gourmet a gusto Sal a gusto,"Lavar las costillas de cerdo y cortar en trozos, de manera que queden 2 costillas en cada corte. Colocar las costillas en una olla junto con la cebolla, zanahoria, 1 cucharada sal, Laurel Gourmet y apio y cubrir con agua fría; llevar a ebullición. Reducir el calor y cocinar a fuego medio-bajo hasta que la carne esté muy blanda y casi se desprenda del hueso. Mientras, colocar en una licuadora los dientes de ajo, aceite, vinagre, Orégano Entero Gourmet, Pimienta Negra Molida Gourmet y sal a gusto. Licuar todo hasta obtener una mezcla homogénea. Vaciar en un bol. Agregar la Pimienta Cayena Gourmet y revolver bien. Colocar las costillas sobre una budinera y pincelar con una brocha la mezcla de Pimienta Cayena Gourmet por todos lados de las costillas. Poner la budinera al horno y cocinar a temperatura media (180ºC) por 25 minutos aprox., dando vuelta las costillas y pincelando con la salsa mientras se doran.",d589e9a8-ea83-11ed-baeb-a96d6180cd25
