uuid,title,ingredients,steps
ac3ebc8f-aa1e-41bf-97a0-109ab39a6773,Sardinas marinadas," 15 sardinas  , c/n  Sal, c/n  , c/n  5 cebollas  5 zanahorias  150 gr. de pasas de uva negras  100 gr. de nueces  2 cucharadasde  4 cucharadasde vino blanco  Aceite neutro, c/n 15 sardinas Harina , c/n Sal, c/n Pimienta , c/n 5 cebollas 5 zanahorias 150 gr. de pasas de uva negras 100 gr. de nueces 2 cucharadasde vinagre de alcohol 4 cucharadasde vino blanco Aceite neutro, c/n  "," Sardinas marinadas Preparación:    Limpie las sardinas, retire las escamas y luego el espinazo. Corte en 2 filetes o en mariposa. Puede pedirle a su pescadero que haga este trabajo. Pase por harina, tape con papel film y lleve a la heladera durante 30 minutos.    Corte las cebollas en pluma. Pele las zanahorias y corte en medios aros. Coloque las cebollas en una sartén con un poco de aceite, sal y pimienta y cocine a fuego bajo 15 minutos. Agregue las zanahorias y cocine 5 minutos más.    Desglase con vino blanco y una vez evaporado el alcohol, agregue el vinagre y las pasas de uva. Cocine 15 minutos más. Agregue las nueces y apague el fuego.    En una sartén con aceite caliente, coloque las sardinas empanadas y dore de ambos lados.    Retire, disponga en una fuente y por encima la preparación de cebolla y zanahorias. Deje marinar 1 hora como mínimo.    Antes de servir, mezcle con cuidado para que queden un poco a la vista las sardinas y se pueda apreciar el plato."
4d5b9100-68dd-4de7-99d2-1a204ace1e39,Cordero con salsa Cumberland, 1 pierna de  Harina  Aceite y  Sal y pimienta    Para la salsa:  1/2 taza de jalea de membrillo  1 cda. de  Ralladura de naranja y limón  Salsa inglesa  Vino Oporto  Almidón de 1 pierna de cordero cortada transversalmente Harina Aceite y mantequilla Sal y pimienta 1/2 taza de jalea de membrillo 1 cda. de cebolla rallada Ralladura de naranja y limón Salsa inglesa Vino Oporto Almidón de maíz diluido en un poco de agua  ," Cordero con salsa Cumberland Pase los bifes por harina, fría en una cacerola con aceite y mantequilla, dore ambas caras y luego baje la temperatura hasta que termine la cocción. Retire. Coloque en un plato y mantenga al calor.    Vuelque un poco de la grasa de la cacerola, incorpore todos los ingredientes de la Cumberland, lleve a hervor, deje reducir y ligue con el almidón de maíz.    Vuelva los bifes a la cacerola para que se impregnen con la salsa y báñelos con ella. Sirva con zanahorias y cebollas saltadas en mantequilla."
bdc1b036-7077-497c-a437-5738fa02b9a1,Pie de pollo express, 2 pechugas de pollo  1 cebolla  1 lata de choclo en grano  1 lata de arvejas  1 zanahoria  1/2 taza de vino blanco  Caldo en cantidad necesaria  1 cdta. de fécula de maíz  4 tapas para empanadas  ," Pie de pollo express Cortar el pollo en tiras y saltear en una sartén hasta que dore. Reservar.    En la misma sartén incorporar la cebolla picada, la zanahoria cortada en rodajas, dejar que dore y, por último, agregar el choclo y las arvejas.    Incorporar el pollo a la preparación de la sartén. Desglasar con el vino blanco.  Una vez que se evapore el alcohol, incorporar un poco de caldo. Dejar reducir el caldo o espesarlo con una cucharadita de fécula de maíz previamente diluida en agua.    Rellenar cuatro cazuelas individuales para horno con la preparación y cubrir con la tapa de empanada.    Dejar cocinar en horno medio hasta que dore."
39fb482f-78b9-43c5-b305-2921c132b18f,Compota cremosa de peras, 500 gr. de peras  1/4 de lt. de agua  Sal  Canela  50 gr. de azúcar  2 cucharadas de jugo de limón  1 cda. de cascara rallada de 500 gr. de peras 1/4 de lt. de agua Sal Canela 50 gr. de azúcar 2 cucharadas de jugo de limón 1 cda. de cascara rallada de limón  ," Compota cremosa de peras Preparación:    Cortar las peras en dados, previamente peladas y sacadas sus semillas. Hervir los cubos de pera con el agua, pizca de sal, la canela y 50 gr. de azúcar, más la cáscara rallada de limón, Cocinar durante unos 10 minutos o hasta que la fruta este blanda.    Sacar la canela y hacer un puré con la mitad de las peras. Agregar el puré a la compota restante y echar el almidón de maíz disuelto en un poquito de agua fría. Revolver sobre el fuego hasta que suelte el hervor y espese."
f300bdbd-2873-4b77-b07b-c76468122d68,Rosbif rápido, 1 kg. de lomo en un trozo  1 cda. de manteca  2 cucharadas de aceite  1 cta. de concentrado de carne  Jugo de 1 1 kg. de lomo en un trozo 1 cda. de manteca 2 cucharadas de aceite 1 cta. de concentrado de carne Jugo de 1 limón  ," Rosbif rápido Quitar los nervios al lomo y, después de golpearlo, atarlo bien.    En una sartén, poner la manteca y el aceite. Freír la carne a fuego muy vivo, durante 20 minutos justos. Retirar y dejar reposar, tapado, unos 10 minutos.    Al jugo del rosbif, agregarle una cdta. de concentrado carne y otra de jugo de limón.  Cortar la carne en finas lochas y colocarlas en una fuente. Acompañar con la salsa caliente."
2e5248b2-e1bf-4eec-a5dd-3f46fd11f14e,Budín gabinete, 8 a 10 pancitos de días anteriores  3/4 lt. de  4 o 5 huevos  Esencia de vainilla  3 o 4 cucharadas de azúcar  50 gr. de pasas de uva sin semillas  200 gr. de frutas confitadas  para espolvorear 8 a 10 pancitos de días anteriores 3/4 lt. de leche 4 o 5 huevos Esencia de vainilla 3 o 4 cucharadas de azúcar 50 gr. de pasas de uva sin semillas 200 gr. de frutas confitadas Azúcar para espolvorear  ," Budín gabinete Cortar en rebanadas finas los pancitos y colocarlas en una fuente de horno chica y honda, untada con mantequilla, alternando con las pasas de uva y las frutas cortadas en trocitos.    Batir la leche con las cucharadas de azúcar, la vainilla y los huevos, volcarlo sobre el pan y dejarlo reposar unos 20 minutos para que el pan absorba el líquido.    Esparcir encima azúcar y hornear la preparación a temperatura moderada durante unos 45 minutos o hasta que se note firme.    Servir frío, acompañando con crema pastelera, sabayón, etc.  "
302917e5-2c01-46dd-905f-9761c73b9cf0,Ensalada Budapest, 250 gr. de carne vacuna hervida  2 pimientos rojos en vinagre  3 ó 4  1  1 diente de ajo  Sal  Pimienta  Vinagre  Aceite  picado  250 gr. de carne vacuna hervida 2 pimientos rojos en vinagre 3 ó 4 tomates cebolla chica 1 diente de ajo Sal Vinagre Aceite Perejil picado  ," Ensalada Budapest Cortar la carne y los tomates en dados de 2 cm y los pimientos en cuadraditos de la misma medida.    Picar gruesa la cebolla mezclándola con el ajo pisado, sal, pimienta, vinagre y aceite.    Mezclar con los anteriores ingredientes y dejar reposar unas horas. Al servir esparcir encima perejil picado.  "
1156da00-ca24-4592-81ec-854525f40f8f,Magdalenas,110 gr. de harina de reposteria 3 huevos 110 gr. de azúcar 110 gr. de mantequilla 1 sobre de levadura Azucar Glase Agua Moldes de papel para magdalenas  ," Magdalenas  Engrasar con un pincel de cocina y un poco de mantequilla, los moldes de papel para magdalenas.  Procesar juntos la harina, el azúcar, la mantequilla, la levadura y los huevos, hasta obtener una pasta homogénea.  Volcar en los molde, llenándolos sólo hasta 3/4 de su capacidad; llevar a horno moderado durante 35 minutos.  Retirar y dejar enfriar. Pintar por encima con un glasé realizado mezclando azúcar glas con poca agua.  "
85b4501e-af13-4873-8729-7f8b29952b60,Focaccia integral al romero, Para la masa:  1 y 1/2 tazas de harina de trigo  1 y 1/2 tazas de  50 gr. de  650 cc. de agua  2 cucharadas de romero  Sal a gusto  1 cda. de aceite  1 cda. de    Para la cubierta:  3 ramitas de  6 cucharadas de aceite de oliva  2 cucharadas de sal gruesa o entrefina  1 y 1/2 tazas de harina de trigo 1 y 1/2 tazas de harina integral 50 gr. de levadura fresca 650 cc. de agua 2 cucharadas de romero Sal a gusto 1 cda. de aceite 1 cda. de miel 3 ramitas de romero 6 cucharadas de aceite de oliva 2 cucharadas de sal gruesa o entrefina  ," Focaccia integral al romero Disolver en un bol la levadura fresca con el agua a temperatura ambiente. Agregar la miel, el romero y batir.    Agregar, cuando se forme una espuma, la sal, el aceite y las harinas en forma gradual. Amasar hasta lograr una masa sedosa y dejar leudar hasta que duplique su volumen.    Estirar la masa, sobre una placa aceitada, con los dedos dejándolos bien marcados. Con una espátula sin filo, marcar la superficie formando líneas paralelas trazadas en un sentido y en otro, a fin de formar rombos.    Clavar ramitas de romero en las intersecciones de cada línea, pintar con aceite de oliva y espolvorear la sal gruesa o entrefina.    Cocinar en horno caliente durante 20 a 30 minutos, hasta que dore."
e3aaa3a7-dfbe-46a9-8f1a-23de97b90ac9,Mejillones a la marinera, 2 kg. de mejillones  4 granos de pimienta  1 hoja de laurel  1/2 cebolla  1 cda. de  25 gr. de manteca  2 yemas  2 cucharadas de pan rallado  Sal  blanco para acompañar 2 kg. de mejillones 4 granos de pimienta 1 hoja de laurel 1/2 cebolla 1 cda. de perejil picado 25 gr. de manteca 2 yemas 2 cucharadas de pan rallado Sal Arroz blanco para acompañar  ," Mejillones a la marinera    Raspar los mejillones y lavarlos varias veces con agua fría. Ponerlos en una cacerola junto con las pimientas, el laurel y la cebolla. Tapar la cacerola y llevar al fuego. Remover continuamente hasta que se abran.    Retirar del fuego, dejarles adherida una valva y reservar el agua que soltaron previamente colocada.    Poner en una cacerola el perejil, la manteca, las yemas y el agua reservada de los mejillones. Cocinar a fuego lento removiendo continuamente con un batidor.    Cuando la salsa esté cremosa, adicionarle el pan rallado y sal.    Disponer los mejillones en una fuente baja y bañar con la salsa caliente."
0131a8df-66eb-45dd-ae5c-c83eb47b0be3,Gelée de pollo, 2 pollitos enteros  1 hueso de pata  4 cucharadas de aceite  50 gr. de manteca  1 botella de vino blanco seco  1 diente de ajo  4 ramitas de estragón  1 ramita de perejil  Sal  para moler 2 pollitos enteros 1 hueso de pata 4 cucharadas de aceite 50 gr. de manteca 1 botella de vino blanco seco 1 diente de ajo 4 ramitas de estragón 1 ramita de perejil Sal Pimienta para moler  ," Gelée de pollo Cortar los pollitos en trozos y el hueso de pata en dos a lo largo. Calentar la manteca en una ""cocotte"" o cacerola baja, con el aceite y dorar en esto los trozos de pollo y la pata.    Salpimentar y mojar con las tres cuartas partes del vino y cocinar, sin tapar, durante 15 minutos. Tapar y proseguir la cocción durante una hora más.    A último momento, añadir las hierbas picadas y un poco más de pimienta recién molida; si fuera necesario también salar.    Dejar entibiar, deshuesar los trozos de pollo y acomodar la carne en un molde rectangular.    Desgrasar, colar el jugo de cocción y echarlo sobre el pollo deshuesado. Enfriar durante algunas horas y desmoldar.    Servir con juliana de lechugas alrededor, y con pepinitos y cebollitas en vinagre aparte."
0eb4e295-2b7c-496f-93d8-05e00adef4f7,Mermelada de naranjas a la inglesa, 18 naranjas  2 limones  Azúcar 18 naranjas 2 limones  ," Mermelada de naranjas a la inglesa Tomar naranjas y limones perfectamente sanos y maduros; pesarlos. Pelarlos, cortarlos en cuartos y retirar las semillas.    Incorporar la parte blanca de la cáscara cortada en trozos. Agregar tantos litros de agua como kilos de fruta pesada entera y dejar macerar durante 24 horas.    Hacer hervir hasta que la cáscara se deshaga entre los dedos. Dejar reposar 24 horas y volver a pesar. Agregar igual peso de azúcar y cocinar la mermelada hasta que, dejándola caer, forme perlas.    Envasarla en frascos esterilizados y calientes. Dejar enfriar y cerrarlos herméticamente."
eec3729c-5432-4b79-b697-6dc821193271,Irish stew, 1 kg. de pecho o pescuezo de cordero  3 papas grandes harinosas  1  Hierbas aromáticas  Sal  Pimienta  Salsa inglesa Worcester 1 kg. de pecho o pescuezo de cordero 3 papas grandes harinosas cebolla grande Hierbas aromáticas Sal Pimienta Salsa inglesa Worcester  ," Irish stew Corte la carne de cordero en trozos regulares, las papas y cebollas en rodajas finas.    Disponga una capa de cebolla en una cacerola, luego una papa en rodajas, un tercio del cordero, en trozos; sal, pimienta y hierbas aromáticas. Luego haga dos capas más de la misma forma.    Cubra con agua caliente y tape; cueza a fuego mediano durante una hora y media.    Retire las hierbas, pase la verduras por tamiz y sirva con la carne y salsa Worcester aparte."
018204fc-dcc8-48ed-8024-2a77c1ca6316,Rollitos de ternera,12 bifes de nalga de ternera cortados como para milanesas 1 taza de perejil picado 100 gr. de manteca Aceite Sal Pimienta negra  , Rollitos de ternera  Coloque los bifes separados sobre una tabla. Salpimiente a gusto y coloque sobre ellos pequeñas cantidades de perejil. Arrolle y ate con hilo fino.    Fría en la manteca mezclada con un poco de aceite.
12999d65-19f8-49fa-8a0e-13bf94aee764,Salsa cremosa de queso, 2 cucharadas de agua  4 cucharadas de queso rallado  100 gr. de crema de leche  3 cdtas. de  1/2 cdta. de sal  2 cucharadas de whisky  Jerez o vino blanco seco 2 cucharadas de agua 4 cucharadas de queso rallado 100 gr. de crema de leche 3 cdtas. de pimienta verde 1/2 cdta. de sal 2 cucharadas de whisky Jerez o vino blanco seco  ," Salsa cremosa de queso Mezclar la crema de leche, el agua y el queso rallado. Añadir la pimienta verde, la sal y mezclar bien, batiendo un poco para espesar.    Añadir el whisky, jerez o vino blanco y algo más de condimentos si se deseara una salsa más fuerte."
8d9a3806-6690-4042-ab05-b25b3876c73d,Flan frutal, 1 taza de ensalada de frutas  1 banana  1 huevo  2/3 de taza de azúcar  1/2 taza de leche  1/2 taza de jugo de naranjas  1 sobrecito de gelatina  400 gr. de crema de leche  Vainilla 1 taza de ensalada de frutas 1 banana 1 huevo 2/3 de taza de azúcar 1/2 taza de leche 1/2 taza de jugo de naranjas 1 sobrecito de gelatina 400 gr. de crema de leche  ," Flan frutal Mezcle el huevo, el azúcar y la leche; agregue el jugo de naranja y cueza a calor suave hasta espesar, revolviendo.    Retire del fuego y agregue la gelatina ablandada en un cuarto de taza de agua fría, la banana en puré y la vainilla.    Deje enfriar hasta que comience a prender la gelatina y añada la ensalada de frutas con su jugo y la crema batida.    Vierta en una budinera mojada y lleve a la heladera unas horas. Desmolde y sirva.  "
